section_id,lon,lat,datetime,individuals,bss,season
s003,-68.56617,42.50283,2019-03-02 13:39:34,,2,spring
s003,-68.57117,42.50283,2019-03-02 13:39:42,,2,spring
s003,-68.576,42.50283,2019-03-02 13:39:50,,2,spring
s003,-68.58167,42.50283,2019-03-02 13:39:59,,2,spring
s003,-68.58167,42.50283,2019-03-02 13:40:00,,2,spring
s003,-68.586,42.50283,2019-03-02 13:40:06,,2,spring
s003,-68.591,42.50283,2019-03-02 13:40:14,,2,spring
s003,-68.59583,42.50283,2019-03-02 13:40:22,,2,spring
s003,-68.6015,42.503,2019-03-02 13:40:31,,2,spring
s003,-68.6065,42.503,2019-03-02 13:40:39,,2,spring
s003,-68.61083,42.503,2019-03-02 13:40:46,,2,spring
s003,-68.6165,42.503,2019-03-02 13:40:55,,2,spring
s003,-68.6215,42.503,2019-03-02 13:41:03,,2,spring
s003,-68.6265,42.503,2019-03-02 13:41:11,,2,spring
s003,-68.6315,42.503,2019-03-02 13:41:19,,2,spring
s003,-68.6365,42.503,2019-03-02 13:41:27,,2,spring
s003,-68.6415,42.503,2019-03-02 13:41:35,,2,spring
s003,-68.6465,42.503,2019-03-02 13:41:43,,2,spring
s003,-68.65083,42.503,2019-03-02 13:41:50,,2,spring
s003,-68.65583,42.503,2019-03-02 13:41:58,,2,spring
s003,-68.6615,42.503,2019-03-02 13:42:07,,2,spring
s003,-68.66583,42.503,2019-03-02 13:42:14,,2,spring
s003,-68.67067,42.50283,2019-03-02 13:42:22,,2,spring
s003,-68.67567,42.50283,2019-03-02 13:42:30,,2,spring
s003,-68.68067,42.50283,2019-03-02 13:42:38,,2,spring
s003,-68.6855,42.50283,2019-03-02 13:42:46,,2,spring
s003,-68.691,42.50283,2019-03-02 13:42:55,,2,spring
s003,-68.696,42.50283,2019-03-02 13:43:03,,2,spring
s003,-68.701,42.50283,2019-03-02 13:43:11,,2,spring
s003,-68.706,42.50283,2019-03-02 13:43:19,,2,spring
s003,-68.71033,42.50283,2019-03-02 13:43:26,,2,spring
s003,-68.71517,42.50283,2019-03-02 13:43:34,,2,spring
s003,-68.72017,42.50283,2019-03-02 13:43:42,,2,spring
s003,-68.72583,42.50283,2019-03-02 13:43:51,,2,spring
s003,-68.73067,42.50283,2019-03-02 13:43:59,,2,spring
s003,-68.735,42.50283,2019-03-02 13:44:06,,2,spring
s003,-68.74,42.50283,2019-03-02 13:44:14,,2,spring
s003,-68.745,42.50283,2019-03-02 13:44:22,,2,spring
s003,-68.75,42.50283,2019-03-02 13:44:30,,2,spring
s003,-68.755,42.50283,2019-03-02 13:44:38,,2,spring
s003,-68.75983,42.50283,2019-03-02 13:44:46,,2,spring
s003,-68.76483,42.50283,2019-03-02 13:44:54,,2,spring
s003,-68.7705,42.50283,2019-03-02 13:45:03,,2,spring
s003,-68.77483,42.50283,2019-03-02 13:45:10,,2,spring
s003,-68.77967,42.50283,2019-03-02 13:45:18,,2,spring
s003,-68.78467,42.50267,2019-03-02 13:45:26,,2,spring
s003,-68.79033,42.50267,2019-03-02 13:45:35,,1,spring
s003,-68.7945,42.50267,2019-03-02 13:45:42,,1,spring
s003,-68.7995,42.50267,2019-03-02 13:45:50,,1,spring
s003,-68.8045,42.50267,2019-03-02 13:45:58,,1,spring
s003,-68.81,42.50267,2019-03-02 13:46:07,,1,spring
s003,-68.815,42.50267,2019-03-02 13:46:15,,1,spring
s003,-68.82,42.5025,2019-03-02 13:46:23,,1,spring
s003,-68.82483,42.5025,2019-03-02 13:46:31,,1,spring
s003,-68.83033,42.5025,2019-03-02 13:46:40,,1,spring
s003,-68.83417,42.5025,2019-03-02 13:46:46,,1,spring
s003,-68.839,42.5025,2019-03-02 13:46:54,,1,spring
s003,-68.844,42.5025,2019-03-02 13:47:02,1,1,spring
s003,-68.849,42.5025,2019-03-02 13:47:10,,1,spring
s003,-68.85383,42.5025,2019-03-02 13:47:18,,1,spring
s003,-68.8595,42.5025,2019-03-02 13:47:27,,1,spring
s003,-68.865,42.5025,2019-03-02 13:47:36,,1,spring
s003,-68.86867,42.5025,2019-03-02 13:47:42,,1,spring
s003,-68.87367,42.5025,2019-03-02 13:47:50,,1,spring
s003,-68.87917,42.5025,2019-03-02 13:47:59,,1,spring
s003,-68.88417,42.5025,2019-03-02 13:48:07,,1,spring
s003,-68.8885,42.5025,2019-03-02 13:48:14,,1,spring
s003,-68.89333,42.5025,2019-03-02 13:48:22,,1,spring
s003,-68.899,42.5025,2019-03-02 13:48:31,,1,spring
s003,-68.90383,42.5025,2019-03-02 13:48:39,,1,spring
s003,-68.90867,42.5025,2019-03-02 13:48:47,,1,spring
s003,-68.913,42.5025,2019-03-02 13:48:54,,1,spring
s003,-68.91867,42.50233,2019-03-02 13:49:03,,1,spring
s003,-68.9235,42.50233,2019-03-02 13:49:11,,1,spring
s003,-68.9285,42.50233,2019-03-02 13:49:19,,1,spring
s003,-68.93283,42.50233,2019-03-02 13:49:26,,1,spring
s003,-68.93767,42.50233,2019-03-02 13:49:34,,1,spring
s003,-68.94267,42.50233,2019-03-02 13:49:42,3,1,spring
s003,-68.94817,42.50233,2019-03-02 13:49:51,,1,spring
s003,-68.95317,42.50233,2019-03-02 13:49:59,,1,spring
s003,-68.958,42.50233,2019-03-02 13:50:07,,1,spring
s003,-68.963,42.50233,2019-03-02 13:50:15,,1,spring
s003,-68.968,42.50217,2019-03-02 13:50:23,,1,spring
s003,-68.97283,42.50217,2019-03-02 13:50:31,,1,spring
s003,-68.97717,42.50217,2019-03-02 13:50:38,,1,spring
s003,-68.982,42.50217,2019-03-02 13:50:46,,1,spring
s003,-68.987,42.50217,2019-03-02 13:50:54,,1,spring
s003,-68.99183,42.50217,2019-03-02 13:51:02,,1,spring
s003,-68.99683,42.50217,2019-03-02 13:51:10,,1,spring
s004,-67.08317,42.8975,2019-03-05 11:21:16,,0,spring
s004,-67.08317,42.8935,2019-03-05 11:21:24,,0,spring
s004,-67.08317,42.8895,2019-03-05 11:21:32,,0,spring
s004,-67.08317,42.8855,2019-03-05 11:21:40,,0,spring
s004,-67.08317,42.8815,2019-03-05 11:21:48,,0,spring
s004,-67.08317,42.877,2019-03-05 11:21:57,,0,spring
s004,-67.08317,42.87317,2019-03-05 11:22:05,,0,spring
s004,-67.08317,42.86917,2019-03-05 11:22:13,,0,spring
s004,-67.08317,42.86567,2019-03-05 11:22:20,,0,spring
s004,-67.08317,42.86117,2019-03-05 11:22:29,,0,spring
s004,-67.08317,42.85717,2019-03-05 11:22:37,,0,spring
s004,-67.08317,42.85317,2019-03-05 11:22:45,,0,spring
s004,-67.08317,42.84967,2019-03-05 11:22:52,,0,spring
s004,-67.08317,42.84567,2019-03-05 11:23:00,,0,spring
s004,-67.08317,42.84167,2019-03-05 11:23:08,,0,spring
s004,-67.08317,42.83767,2019-03-05 11:23:16,,0,spring
s004,-67.08317,42.83367,2019-03-05 11:23:24,,0,spring
s004,-67.08317,42.82983,2019-03-05 11:23:32,,0,spring
s004,-67.08317,42.82583,2019-03-05 11:23:40,,0,spring
s004,-67.08317,42.82183,2019-03-05 11:23:48,,0,spring
s004,-67.08317,42.81783,2019-03-05 11:23:56,,0,spring
s004,-67.08317,42.81333,2019-03-05 11:24:05,,0,spring
s004,-67.08317,42.80933,2019-03-05 11:24:13,,0,spring
s004,-67.08317,42.80533,2019-03-05 11:24:21,,0,spring
s004,-67.08317,42.80183,2019-03-05 11:24:28,,0,spring
s004,-67.08317,42.79733,2019-03-05 11:24:37,,0,spring
s004,-67.08317,42.793,2019-03-05 11:24:46,,0,spring
s004,-67.08317,42.79,2019-03-05 11:24:52,,0,spring
s004,-67.08317,42.786,2019-03-05 11:25:00,,0,spring
s004,-67.08317,42.782,2019-03-05 11:25:08,,0,spring
s004,-67.08317,42.778,2019-03-05 11:25:16,,0,spring
s004,-67.08317,42.7735,2019-03-05 11:25:25,,0,spring
s004,-67.08317,42.77,2019-03-05 11:25:32,,0,spring
s004,-67.08317,42.766,2019-03-05 11:25:40,,0,spring
s004,-67.08317,42.7615,2019-03-05 11:25:49,,0,spring
s004,-67.08317,42.758,2019-03-05 11:25:56,,0,spring
s004,-67.08367,42.75417,2019-03-05 11:26:04,,0,spring
s004,-67.08733,42.751,2019-03-05 11:26:13,,0,spring
s004,-67.09167,42.75,2019-03-05 11:26:21,,0,spring
s004,-67.09283,42.74983,2019-03-05 11:26:24,,0,spring
s004,-67.09383,42.74967,2019-03-05 11:26:25,,0,spring
s004,-67.0955,42.74967,2019-03-05 11:26:28,,0,spring
s004,-67.1005,42.7495,2019-03-05 11:26:37,,0,spring
s004,-67.10433,42.7495,2019-03-05 11:26:44,,0,spring
s004,-67.10883,42.7495,2019-03-05 11:26:52,,0,spring
s004,-67.11333,42.7495,2019-03-05 11:27:00,,0,spring
s004,-67.11783,42.74967,2019-03-05 11:27:08,,0,spring
s004,-67.12233,42.74983,2019-03-05 11:27:16,,0,spring
s004,-67.1275,42.75,2019-03-05 11:27:25,,0,spring
s004,-67.132,42.74983,2019-03-05 11:27:33,,0,spring
s004,-67.13733,42.74967,2019-03-05 11:27:42,,0,spring
s004,-67.14067,42.74967,2019-03-05 11:27:48,,0,spring
s004,-67.14533,42.74967,2019-03-05 11:27:56,,0,spring
s004,-67.15,42.74967,2019-03-05 11:28:04,,0,spring
s004,-67.15533,42.74983,2019-03-05 11:28:13,,0,spring
s004,-67.15983,42.74983,2019-03-05 11:28:21,,0,spring
s004,-67.164,42.75,2019-03-05 11:28:28,,0,spring
s004,-67.1685,42.75,2019-03-05 11:28:36,,0,spring
s004,-67.17367,42.75,2019-03-05 11:28:45,,0,spring
s004,-67.17767,42.75,2019-03-05 11:28:52,,0,spring
s004,-67.18217,42.75,2019-03-05 11:29:00,,0,spring
s004,-67.18667,42.75017,2019-03-05 11:29:08,,0,spring
s004,-67.19167,42.75017,2019-03-05 11:29:17,,0,spring
s004,-67.19617,42.75017,2019-03-05 11:29:25,,0,spring
s004,-67.20067,42.75017,2019-03-05 11:29:33,,0,spring
s004,-67.20533,42.75017,2019-03-05 11:29:41,,0,spring
s004,-67.20983,42.75017,2019-03-05 11:29:49,,0,spring
s004,-67.2145,42.75017,2019-03-05 11:29:57,,0,spring
s004,-67.2185,42.75017,2019-03-05 11:30:04,,0,spring
s004,-67.223,42.75017,2019-03-05 11:30:12,,0,spring
s004,-67.22767,42.75017,2019-03-05 11:30:20,,0,spring
s004,-67.23333,42.75017,2019-03-05 11:30:30,,0,spring
s004,-67.23667,42.75017,2019-03-05 11:30:36,,0,spring
s004,-67.24117,42.75017,2019-03-05 11:30:44,,0,spring
s004,-67.24567,42.75033,2019-03-05 11:30:52,,0,spring
s004,-67.25017,42.75033,2019-03-05 11:31:00,,0,spring
s004,-67.2545,42.75033,2019-03-05 11:31:08,,0,spring
s004,-67.259,42.75033,2019-03-05 11:31:16,,0,spring
s004,-67.26333,42.75033,2019-03-05 11:31:24,,0,spring
s004,-67.26767,42.75033,2019-03-05 11:31:32,,0,spring
s004,-67.272,42.75033,2019-03-05 11:31:40,,0,spring
s004,-67.27683,42.75033,2019-03-05 11:31:49,,0,spring
s004,-67.28133,42.75033,2019-03-05 11:31:57,,0,spring
s004,-67.28567,42.75033,2019-03-05 11:32:05,,0,spring
s004,-67.29017,42.75033,2019-03-05 11:32:13,,0,spring
s004,-67.29467,42.75033,2019-03-05 11:32:21,,0,spring
s004,-67.29917,42.75033,2019-03-05 11:32:29,,0,spring
s004,-67.30367,42.75033,2019-03-05 11:32:37,,0,spring
s004,-67.308,42.75033,2019-03-05 11:32:45,,0,spring
s004,-67.312,42.75033,2019-03-05 11:32:52,,0,spring
s004,-67.3165,42.75033,2019-03-05 11:33:00,,0,spring
s004,-67.3215,42.75033,2019-03-05 11:33:09,,0,spring
s004,-67.32583,42.75033,2019-03-05 11:33:17,,0,spring
s004,-67.32967,42.75033,2019-03-05 11:33:24,,0,spring
s004,-67.33467,42.75033,2019-03-05 11:33:33,,0,spring
s004,-67.339,42.75033,2019-03-05 11:33:41,,0,spring
s004,-67.34283,42.75033,2019-03-05 11:33:48,,0,spring
s004,-67.34733,42.75033,2019-03-05 11:33:56,,0,spring
s004,-67.35167,42.75033,2019-03-05 11:34:04,,0,spring
s004,-67.356,42.75033,2019-03-05 11:34:12,,0,spring
s004,-67.361,42.75033,2019-03-05 11:34:21,,0,spring
s004,-67.36533,42.75033,2019-03-05 11:34:29,,0,spring
s004,-67.36917,42.75033,2019-03-05 11:34:36,,0,spring
s004,-67.3735,42.75033,2019-03-05 11:34:44,,0,spring
s004,-67.37783,42.75033,2019-03-05 11:34:52,,0,spring
s004,-67.38267,42.75033,2019-03-05 11:35:01,,0,spring
s004,-67.3865,42.75033,2019-03-05 11:35:08,,0,spring
s004,-67.39133,42.7505,2019-03-05 11:35:17,,0,spring
s004,-67.39567,42.75033,2019-03-05 11:35:25,,0,spring
s004,-67.4,42.75033,2019-03-05 11:35:33,,0,spring
s004,-67.40417,42.75033,2019-03-05 11:35:41,,0,spring
s004,-67.408,42.7505,2019-03-05 11:35:48,,0,spring
s004,-67.41283,42.7505,2019-03-05 11:35:57,,0,spring
s004,-67.41717,42.7505,2019-03-05 11:36:05,,0,spring
s004,-67.42117,42.7505,2019-03-05 11:36:12,,0,spring
s004,-67.426,42.7505,2019-03-05 11:36:21,,0,spring
s004,-67.4305,42.7505,2019-03-05 11:36:29,,0,spring
s004,-67.435,42.7505,2019-03-05 11:36:37,,0,spring
s004,-67.439,42.75033,2019-03-05 11:36:44,,0,spring
s004,-67.4435,42.7505,2019-03-05 11:36:52,,0,spring
s004,-67.448,42.7505,2019-03-05 11:37:00,,0,spring
s004,-67.4525,42.7505,2019-03-05 11:37:08,,0,spring
s004,-67.457,42.7505,2019-03-05 11:37:16,,0,spring
s004,-67.462,42.7505,2019-03-05 11:37:25,,0,spring
s004,-67.4665,42.7505,2019-03-05 11:37:33,,0,spring
s004,-67.471,42.7505,2019-03-05 11:37:41,,0,spring
s004,-67.47567,42.7505,2019-03-05 11:37:49,,0,spring
s004,-67.48017,42.7505,2019-03-05 11:37:57,,0,spring
s004,-67.48417,42.7505,2019-03-05 11:38:04,,0,spring
s004,-67.48867,42.7505,2019-03-05 11:38:12,,0,spring
s004,-67.49383,42.7505,2019-03-05 11:38:21,,0,spring
s004,-67.49833,42.7505,2019-03-05 11:38:29,,0,spring
s004,-67.50283,42.7505,2019-03-05 11:38:37,,0,spring
s004,-67.507,42.7505,2019-03-05 11:38:44,,0,spring
s004,-67.5115,42.7505,2019-03-05 11:38:52,,0,spring
s004,-67.516,42.75033,2019-03-05 11:39:00,,0,spring
s004,-67.521,42.75033,2019-03-05 11:39:09,,0,spring
s004,-67.5255,42.7505,2019-03-05 11:39:17,,0,spring
s004,-67.52983,42.7505,2019-03-05 11:39:25,,0,spring
s004,-67.53433,42.7505,2019-03-05 11:39:33,,0,spring
s004,-67.53883,42.7505,2019-03-05 11:39:41,,0,spring
s004,-67.54367,42.7505,2019-03-05 11:39:50,,0,spring
s004,-67.547,42.75033,2019-03-05 11:39:56,,0,spring
s004,-67.5515,42.75033,2019-03-05 11:40:04,,0,spring
s004,-67.55583,42.75033,2019-03-05 11:40:12,,0,spring
s004,-67.56083,42.75033,2019-03-05 11:40:21,,0,spring
s004,-67.56533,42.75033,2019-03-05 11:40:29,,0,spring
s004,-67.56967,42.75033,2019-03-05 11:40:37,,0,spring
s004,-67.57417,42.75033,2019-03-05 11:40:45,,0,spring
s004,-67.578,42.75033,2019-03-05 11:40:52,,0,spring
s004,-67.5825,42.75033,2019-03-05 11:41:00,,0,spring
s004,-67.58683,42.75033,2019-03-05 11:41:08,,0,spring
s004,-67.59133,42.75033,2019-03-05 11:41:16,,0,spring
s004,-67.59617,42.75033,2019-03-05 11:41:25,,0,spring
s004,-67.60067,42.75033,2019-03-05 11:41:33,,0,spring
s004,-67.605,42.75033,2019-03-05 11:41:41,,0,spring
s004,-67.61,42.75033,2019-03-05 11:41:50,,0,spring
s004,-67.61333,42.75033,2019-03-05 11:41:56,,0,spring
s004,-67.61767,42.75033,2019-03-05 11:42:04,,0,spring
s004,-67.62217,42.75033,2019-03-05 11:42:12,,0,spring
s004,-67.6265,42.75033,2019-03-05 11:42:20,,0,spring
s004,-67.6315,42.75033,2019-03-05 11:42:29,,0,spring
s004,-67.636,42.75033,2019-03-05 11:42:37,,0,spring
s004,-67.6405,42.75017,2019-03-05 11:42:45,,0,spring
s004,-67.64483,42.75017,2019-03-05 11:42:53,,0,spring
s004,-67.64933,42.75017,2019-03-05 11:43:01,,0,spring
s004,-67.65367,42.75017,2019-03-05 11:43:09,,0,spring
s004,-67.65767,42.75017,2019-03-05 11:43:16,,0,spring
s004,-67.662,42.75017,2019-03-05 11:43:24,,0,spring
s004,-67.6665,42.75017,2019-03-05 11:43:32,,0,spring
s004,-67.67083,42.75017,2019-03-05 11:43:40,,0,spring
s004,-67.67517,42.75017,2019-03-05 11:43:48,,0,spring
s004,-67.67967,42.75017,2019-03-05 11:43:56,,0,spring
s004,-67.6845,42.75017,2019-03-05 11:44:05,,0,spring
s004,-67.689,42.75017,2019-03-05 11:44:13,,0,spring
s004,-67.69283,42.75017,2019-03-05 11:44:20,,0,spring
s004,-67.69717,42.75017,2019-03-05 11:44:28,,0,spring
s004,-67.7015,42.75017,2019-03-05 11:44:36,,0,spring
s004,-67.70583,42.75017,2019-03-05 11:44:44,,0,spring
s004,-67.71083,42.75,2019-03-05 11:44:53,,0,spring
s004,-67.71517,42.75,2019-03-05 11:45:01,,0,spring
s004,-67.71967,42.75,2019-03-05 11:45:09,,0,spring
s004,-67.724,42.75,2019-03-05 11:45:17,,0,spring
s004,-67.729,42.75,2019-03-05 11:45:26,,0,spring
s004,-67.73233,42.75,2019-03-05 11:45:32,,0,spring
s004,-67.73667,42.75,2019-03-05 11:45:40,,0,spring
s004,-67.741,42.75,2019-03-05 11:45:48,,0,spring
s004,-67.7455,42.75,2019-03-05 11:45:56,,0,spring
s004,-67.7495,42.74867,2019-03-05 11:46:04,,0,spring
s004,-67.7515,42.74483,2019-03-05 11:46:13,,0,spring
s004,-67.75083,42.7415,2019-03-05 11:46:20,,0,spring
s004,-67.75017,42.73783,2019-03-05 11:46:28,,0,spring
s004,-67.75,42.73533,2019-03-05 11:46:33,,0,spring
s004,-67.74983,42.7335,2019-03-05 11:46:37,,0,spring
s004,-67.74967,42.73017,2019-03-05 11:46:44,,0,spring
s004,-67.7495,42.726,2019-03-05 11:46:53,,0,spring
s004,-67.7495,42.72217,2019-03-05 11:47:01,,0,spring
s004,-67.7495,42.71833,2019-03-05 11:47:09,,0,spring
s004,-67.7495,42.7145,2019-03-05 11:47:17,,0,spring
s004,-67.74967,42.71067,2019-03-05 11:47:25,,0,spring
s004,-67.74967,42.70717,2019-03-05 11:47:32,,0,spring
s004,-67.74967,42.70333,2019-03-05 11:47:40,,0,spring
s004,-67.74967,42.6995,2019-03-05 11:47:48,,0,spring
s004,-67.74967,42.69567,2019-03-05 11:47:56,,0,spring
s004,-67.74967,42.69117,2019-03-05 11:48:05,,0,spring
s004,-67.74967,42.68733,2019-03-05 11:48:13,,0,spring
s004,-67.74967,42.6835,2019-03-05 11:48:21,,0,spring
s004,-67.74967,42.6795,2019-03-05 11:48:29,,0,spring
s004,-67.7495,42.67567,2019-03-05 11:48:37,,0,spring
s004,-67.74933,42.67217,2019-03-05 11:48:44,,0,spring
s004,-67.747,42.66867,2019-03-05 11:48:52,,0,spring
s004,-67.74217,42.66683,2019-03-05 11:49:00,,0,spring
s004,-67.73633,42.66633,2019-03-05 11:49:09,,0,spring
s004,-67.73117,42.66633,2019-03-05 11:49:17,,0,spring
s004,-67.726,42.66633,2019-03-05 11:49:25,,0,spring
s004,-67.7215,42.6665,2019-03-05 11:49:32,,0,spring
s004,-67.71633,42.6665,2019-03-05 11:49:40,,0,spring
s004,-67.71117,42.66667,2019-03-05 11:49:48,,0,spring
s004,-67.70517,42.66667,2019-03-05 11:49:57,,0,spring
s004,-67.70067,42.66667,2019-03-05 11:50:04,,0,spring
s004,-67.69533,42.66667,2019-03-05 11:50:12,,0,spring
s004,-67.69017,42.66667,2019-03-05 11:50:20,,0,spring
s004,-67.68483,42.66683,2019-03-05 11:50:28,,0,spring
s004,-67.6795,42.66683,2019-03-05 11:50:36,,0,spring
s004,-67.67433,42.66683,2019-03-05 11:50:44,,0,spring
s004,-67.669,42.66683,2019-03-05 11:50:52,,0,spring
s004,-67.66367,42.66683,2019-03-05 11:51:00,,0,spring
s004,-67.65767,42.66683,2019-03-05 11:51:09,,0,spring
s004,-67.65233,42.66683,2019-03-05 11:51:17,,0,spring
s004,-67.647,42.66683,2019-03-05 11:51:25,,0,spring
s004,-67.64167,42.66683,2019-03-05 11:51:33,,0,spring
s004,-67.637,42.66683,2019-03-05 11:51:40,,0,spring
s004,-67.63167,42.667,2019-03-05 11:51:48,,0,spring
s004,-67.62633,42.667,2019-03-05 11:51:56,,0,spring
s004,-67.621,42.667,2019-03-05 11:52:04,,0,spring
s004,-67.61517,42.667,2019-03-05 11:52:13,,0,spring
s004,-67.60983,42.667,2019-03-05 11:52:21,,0,spring
s004,-67.6045,42.667,2019-03-05 11:52:29,,0,spring
s004,-67.59917,42.667,2019-03-05 11:52:37,,0,spring
s004,-67.59383,42.667,2019-03-05 11:52:45,,0,spring
s004,-67.5885,42.667,2019-03-05 11:52:53,,0,spring
s004,-67.5825,42.667,2019-03-05 11:53:02,,0,spring
s004,-67.5785,42.667,2019-03-05 11:53:08,,0,spring
s004,-67.5725,42.667,2019-03-05 11:53:17,,0,spring
s004,-67.56717,42.66717,2019-03-05 11:53:25,,0,spring
s004,-67.56183,42.66717,2019-03-05 11:53:33,,0,spring
s004,-67.55717,42.66717,2019-03-05 11:53:40,,0,spring
s004,-67.55133,42.66717,2019-03-05 11:53:49,,0,spring
s004,-67.546,42.66717,2019-03-05 11:53:57,,0,spring
s004,-67.54067,42.66717,2019-03-05 11:54:05,,0,spring
s004,-67.53467,42.66717,2019-03-05 11:54:14,,0,spring
s004,-67.53067,42.66717,2019-03-05 11:54:20,,0,spring
s004,-67.52467,42.66717,2019-03-05 11:54:29,,0,spring
s004,-67.51933,42.66717,2019-03-05 11:54:37,,0,spring
s004,-67.514,42.66717,2019-03-05 11:54:45,,0,spring
s004,-67.50867,42.66717,2019-03-05 11:54:53,,0,spring
s004,-67.50333,42.66717,2019-03-05 11:55:01,,0,spring
s004,-67.49733,42.66717,2019-03-05 11:55:10,,0,spring
s004,-67.49333,42.66717,2019-03-05 11:55:16,,0,spring
s004,-67.48733,42.66717,2019-03-05 11:55:25,,0,spring
s004,-67.48133,42.66717,2019-03-05 11:55:34,,0,spring
s004,-67.47733,42.66717,2019-03-05 11:55:40,,0,spring
s004,-67.47133,42.66717,2019-03-05 11:55:49,,0,spring
s004,-67.4655,42.66717,2019-03-05 11:55:58,,0,spring
s004,-67.4615,42.66717,2019-03-05 11:56:04,,0,spring
s004,-67.4555,42.66717,2019-03-05 11:56:13,,0,spring
s004,-67.45083,42.66717,2019-03-05 11:56:20,,0,spring
s004,-67.4455,42.66717,2019-03-05 11:56:28,,0,spring
s004,-67.4395,42.66717,2019-03-05 11:56:37,,0,spring
s004,-67.435,42.66717,2019-03-05 11:56:44,,0,spring
s004,-67.42967,42.66717,2019-03-05 11:56:52,,0,spring
s004,-67.42433,42.66717,2019-03-05 11:57:00,,0,spring
s004,-67.41833,42.66717,2019-03-05 11:57:09,,0,spring
s004,-67.41317,42.66717,2019-03-05 11:57:17,,0,spring
s004,-67.4085,42.66717,2019-03-05 11:57:24,,0,spring
s004,-67.40317,42.66717,2019-03-05 11:57:32,,0,spring
s004,-67.39783,42.66717,2019-03-05 11:57:40,,0,spring
s004,-67.39183,42.66717,2019-03-05 11:57:49,,0,spring
s004,-67.38717,42.66717,2019-03-05 11:57:56,,0,spring
s004,-67.38183,42.66717,2019-03-05 11:58:04,,0,spring
s004,-67.3765,42.66717,2019-03-05 11:58:12,,0,spring
s004,-67.37117,42.66717,2019-03-05 11:58:20,,0,spring
s004,-67.36583,42.66717,2019-03-05 11:58:28,,0,spring
s004,-67.35983,42.66717,2019-03-05 11:58:37,,0,spring
s004,-67.3545,42.66717,2019-03-05 11:58:45,,0,spring
s004,-67.34917,42.66717,2019-03-05 11:58:53,,0,spring
s004,-67.34383,42.66717,2019-03-05 11:59:01,,0,spring
s004,-67.3385,42.66717,2019-03-05 11:59:09,,0,spring
s004,-67.333,42.66717,2019-03-05 11:59:17,,0,spring
s004,-67.32767,42.66717,2019-03-05 11:59:25,,0,spring
s004,-67.323,42.66717,2019-03-05 11:59:32,,0,spring
s004,-67.31767,42.66717,2019-03-05 11:59:40,,0,spring
s004,-67.31217,42.66717,2019-03-05 11:59:48,,0,spring
s004,-67.30683,42.66717,2019-03-05 11:59:56,,0,spring
s004,-67.30083,42.66717,2019-03-05 12:00:05,,0,spring
s004,-67.29533,42.66717,2019-03-05 12:00:13,,0,spring
s004,-67.29,42.66717,2019-03-05 12:00:21,,0,spring
s004,-67.28533,42.66717,2019-03-05 12:00:28,,0,spring
s004,-67.28,42.66717,2019-03-05 12:00:36,,0,spring
s004,-67.27467,42.66717,2019-03-05 12:00:44,,0,spring
s004,-67.26933,42.667,2019-03-05 12:00:52,,0,spring
s004,-67.264,42.667,2019-03-05 12:01:00,,0,spring
s004,-67.25867,42.667,2019-03-05 12:01:08,,0,spring
s004,-67.25267,42.667,2019-03-05 12:01:17,,0,spring
s004,-67.24717,42.667,2019-03-05 12:01:25,,0,spring
s004,-67.24183,42.667,2019-03-05 12:01:33,,0,spring
s004,-67.23717,42.667,2019-03-05 12:01:40,,0,spring
s004,-67.23183,42.667,2019-03-05 12:01:48,,0,spring
s004,-67.2265,42.667,2019-03-05 12:01:56,,0,spring
s004,-67.22117,42.667,2019-03-05 12:02:04,,0,spring
s004,-67.21583,42.667,2019-03-05 12:02:12,,0,spring
s004,-67.2105,42.667,2019-03-05 12:02:20,,0,spring
s004,-67.20517,42.667,2019-03-05 12:02:28,,0,spring
s004,-67.19983,42.667,2019-03-05 12:02:36,,0,spring
s004,-67.19367,42.667,2019-03-05 12:02:45,,0,spring
s004,-67.18833,42.667,2019-03-05 12:02:53,,0,spring
s004,-67.183,42.667,2019-03-05 12:03:01,,0,spring
s004,-67.17783,42.667,2019-03-05 12:03:09,,0,spring
s004,-67.17233,42.667,2019-03-05 12:03:17,,0,spring
s004,-67.16767,42.667,2019-03-05 12:03:24,,0,spring
s004,-67.16233,42.667,2019-03-05 12:03:32,,0,spring
s004,-67.157,42.66683,2019-03-05 12:03:40,,1,spring
s004,-67.151,42.66683,2019-03-05 12:03:49,,1,spring
s004,-67.14567,42.66683,2019-03-05 12:03:57,,1,spring
s004,-67.141,42.66683,2019-03-05 12:04:04,,1,spring
s004,-67.135,42.66683,2019-03-05 12:04:13,,1,spring
s004,-67.129,42.66683,2019-03-05 12:04:22,,1,spring
s004,-67.125,42.66683,2019-03-05 12:04:28,,1,spring
s004,-67.11967,42.66683,2019-03-05 12:04:36,,1,spring
s004,-67.11433,42.66683,2019-03-05 12:04:44,,1,spring
s004,-67.109,42.66667,2019-03-05 12:04:52,,1,spring
s004,-67.10367,42.66667,2019-03-05 12:05:00,,1,spring
s004,-67.09833,42.66667,2019-03-05 12:05:08,,1,spring
s004,-67.093,42.6665,2019-03-05 12:05:16,,1,spring
s004,-67.08767,42.66617,2019-03-05 12:05:24,,1,spring
s004,-67.0835,42.6635,2019-03-05 12:05:32,,1,spring
s004,-67.08233,42.6595,2019-03-05 12:05:40,,1,spring
s004,-67.0825,42.65767,2019-03-05 12:05:45,,1,spring
s004,-67.08283,42.65567,2019-03-05 12:05:48,,1,spring
